atlanta,boston,chicago,cleveland,dallas,denver,detroit,la,miami,minneapolis,nyc,phoenix,portland,sf,seattle,tampa,dc,date,cpi,crimes_reported,crimes_cleared,patents,population,unemployment,case_shiller,dow,nasdaq,sp,label
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12-05,190.10000000000002,6430,1321,360,1307.0106666666666,6.1,122.84024791632,100.851068801073,10829.437380952382,2247.4228571428575,1262.0719047619045
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01-06,190.3,7030,1237,361,1305.432,6.7,123.359704493752,101.065506883726,10868.62275,2288.17775,1278.723
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02-06,190.5,7030,1237,294,1304.4776666666667,7.1,123.311368248778,101.516292265914,10966.815789473685,2273.8997368421055,1276.6452631578948
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03-06,190.7,7030,1237,404,1303.5233333333333,6.4,122.977356730251,100.131479165322,11141.662391304348,2299.269782608696,1293.74
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04-06,191.55,7030,1237,416,1302.569,6.4,122.341941960354,99.515092700947,11226.902894736842,2339.635789473684,1302.1836842105265
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-06,192.4,7030,1237,374,1301.6146666666666,6.2,121.862564248943,98.928523950313,11337.735681818182,2248.9036363636365,1289.9999999999998
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06-06,192.75,7030,1237,411,1300.6603333333333,7.0,121.94377832361602,98.76644033560301,10998.258181818184,2138.695,1253.1213636363636
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-06,193.1,7030,1237,356,1299.7060000000001,7.1,121.863240218505,99.19898124507,11031.482,2087.5315,1260.2395000000001
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-06,191.89999999999998,7030,1237,453,1298.7516666666668,6.6,121.221948179473,99.09914804583401,11252.42608695652,2116.84347826087,1287.1513043478262
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,09-06,190.7,7030,1237,352,1297.7973333333334,6.4,120.50121914955099,99.041977817684,11525.752999999999,2220.42875,1317.8049999999998
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10-06,190.05,7030,1237,437,1296.843,5.9,120.159866387346,98.935750021633,11953.47409090909,2326.742045454546,1363.3845454545458
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11-06,189.4,7030,1237,329,1295.8886666666667,6.5,119.95025913178199,98.910997621931,12180.484285714288,2406.9483333333333,1388.6319047619047
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12-06,190.505,7030,1237,378,1294.9343333333334,6.6,119.745471745662,98.500350926004,12371.141749999999,2432.68075,1416.4199999999998
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01-07,191.61,6460,1114,440,1293.98,7.7,120.088368136516,97.320301049099,12508.3795,2451.9749999999995,1424.1614999999997
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02-07,192.92700000000002,6460,1114,398,1293.11175,7.7,120.32658732019199,96.965972727152,12639.690526315791,2481.092368421053,1444.7947368421053
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03-07,194.244,6460,1114,514,1292.2435,7.2,120.443819509871,97.46932243386699,12266.136590909091,2401.191590909091,1406.9522727272727
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04-07,195.23000000000002,6460,1114,450,1291.37525,7.2,119.242104731819,98.287764956616,12736.57175,2498.0382500000005,1463.6474999999998
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-07,196.216,6460,1114,499,1290.507,7.6,118.465632959096,99.42543961838498,13394.01977272727,2560.602272727273,1511.1368181818182
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06-07,196.613,6460,1114,511,1289.63875,8.2,117.143280242197,100.000198491956,13484.954047619052,2595.5076190476193,1514.489523809524
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-07,197.01,6460,1114,474,1288.7705,8.1,116.749948534047,99.96159550178001,13681.909047619049,2656.657380952381,1520.7047619047617
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-07,197.005,6460,1114,409,1287.9022499999999,7.5,115.786489671068,100.509038308176,13235.701739130436,2539.241739130435,1454.616956521739
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,09-07,197.0,6460,1114,368,1287.0339999999999,7.7,115.45909832862101,100.532752568136,13543.186842105262,2632.5094736842107,1497.1163157894737
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10-07,197.363,6460,1114,494,1286.16575,7.1,114.618938259319,100.982308325477,13900.468695652173,2779.234347826087,1539.6591304347828
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11-07,197.726,6460,1114,430,1285.2975,7.1,112.897579925243,100.90819825553301,13207.396428571428,2667.5292857142854,1463.385238095238
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12-07,198.70600000000002,6460,1114,408,1284.42925,7.4,112.299966808051,101.52465072062999,13409.072250000001,2663.7797499999997,1479.2285
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01-08,199.686,6154,1239,503,1283.561,7.9,110.087895127978,101.74568096062201,12532.17880952381,2419.136428571428,1377.0107142857141
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02-08,201.09300000000002,6154,1239,460,1282.98775,8.2,109.649124848519,102.16993370729999,12420.7235,2328.3207500000003,1355.8530000000003
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03-08,202.5,6154,1239,482,1282.4144999999999,7.5,109.44035907693599,102.67800315718,12195.11075,2254.9885000000004,1317.6932499999998
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04-08,203.691,6154,1239,502,1281.84125,7.4,111.27241340443999,103.253571427253,12653.22772727273,2367.043863636364,1369.9443181818183
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-08,204.882,6154,1239,415,1281.268,8.5,108.971036087256,103.34320450032801,12812.637142857144,2481.5688095238097,1402.6016666666667
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06-08,205.9115,6154,1239,402,1280.6947499999999,9.0,108.295804037728,103.874078797082,12081.015,2430.978571428571,1344.095238095238
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-08,206.941,6154,1239,399,1280.1215,8.8,107.217559672802,104.101730977864,11319.22977272727,2276.879545454545,1257.6252272727272
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-08,206.57999999999998,6154,1239,437,1279.54825,8.5,107.71712909447399,104.313795604633,11516.91761904762,2387.0783333333334,1280.0842857142857
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,09-08,206.219,6154,1239,420,1278.975,8.0,107.99579081382099,105.209406541063,11133.670714285712,2212.4869047619045,1219.364761904762
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10-08,202.203,6154,1239,592,1278.40175,7.8,107.55327383191401,105.24589066348301,9198.385000000002,1735.7747826086957,971.3326086956522
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11-08,198.187,6154,1239,396,1277.8285,7.6,107.096472171896,105.80145171804001,8625.362894736842,1546.4684210526316,884.3731578947369
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12-08,198.2095,6154,1239,420,1277.25525,7.7,105.575846558995,105.010751799685,8587.00931818182,1523.3570454545456,876.7984090909089
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01-09,198.232,5994,1206,401,1276.682,9.2,104.67107757051201,105.57922673783101,8414.272500000001,1538.2812500000005,866.4837500000001
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02-09,198.84449999999998,5994,1206,448,1276.8004166666667,10.1,100.596883288707,104.978494925863,7713.972894736843,1486.0457894736844,806.2705263157894
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03-09,199.457,5994,1206,484,1276.9188333333334,9.4,99.897398125133,106.365029169037,7222.918181818183,1430.2577272727272,756.6002272727274
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04-09,199.8265,5994,1206,445,1277.03725,8.9,99.66181048035999,106.07194919483601,7978.375714285714,1635.9050000000002,846.082857142857
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-09,200.196,5994,1206,361,1277.1556666666668,9.2,102.13388182615499,105.795425705797,8389.25725,1725.9142500000003,901.9354999999999
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06-09,200.377,5994,1206,438,1277.2740833333335,9.8,104.75329912507,104.839318814401,8593.84159090909,1826.0268181818183,926.0670454545453
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-09,200.558,5994,1206,399,1277.3925,9.9,105.52728422264099,105.10404029711201,8662.936590909092,1870.090681818182,934.2031818181817
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-09,201.197,5994,1206,343,1277.5109166666666,9.4,104.380497311284,105.378885034774,9366.421666666667,1996.5483333333336,1008.9714285714284
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,09-09,201.836,5994,1206,399,1277.6293333333333,9.7,103.921081361177,105.83836936236601,9629.33595238095,2082.7561904761906,1044.124761904762
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10-09,201.6535,5994,1206,356,1277.74775,9.6,103.89175714853201,106.107731728235,9857.498863636365,2125.615681818181,1068.3361363636361
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11-09,201.471,5994,1206,342,1277.8661666666667,9.9,104.528709836602,106.385311859884,10210.60025,2140.305,1086.8764999999999
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12-09,202.25400000000002,5994,1206,453,1277.9845833333334,10.0,104.373584345198,106.539724344233,10431.2125,2220.1499999999996,1110.2786363636362
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01-10,203.037,5529,1202,411,1278.103,11.6,105.23227628199,106.93847614288401,10480.384473684211,2271.3465789473685,1124.2913157894739
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02-10,203.30700000000002,5529,1202,356,1277.4630833333333,12.0,104.610804678871,106.761473851529,10206.909999999998,2191.81,1088.3113157894738
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03-10,203.577,5529,1202,517,1276.8231666666668,11.4,106.708976609643,107.186261533321,10665.694782608694,2359.5576086956526,1150.7454347826088
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04-10,203.8005,5529,1202,394,1276.18325,10.8,106.429050273251,107.221628364037,11048.115714285714,2474.5054761904757,1197.0292857142858
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-10,204.024,5529,1202,354,1275.5433333333333,10.9,105.766705246613,107.656442760776,10520.76425,2322.0790000000006,1127.0842499999999
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06-10,204.00650000000002,5529,1202,480,1274.9034166666668,11.3,105.394104730522,107.85736904770201,10167.210227272728,2239.3338636363637,1084.7620454545454
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-10,203.989,5529,1202,392,1274.2635,11.4,104.738763558908,108.209913822906,10205.620714285715,2208.376666666667,1078.2959523809525
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-10,204.7405,5529,1202,485,1273.6235833333333,10.6,103.88533174550501,107.99355385995199,10358.134090909092,2204.8168181818182,1087.7181818181818
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,09-10,205.492,5529,1202,446,1272.9836666666667,10.4,102.02733639506701,107.85507504254801,10579.56,2295.233809523809,1120.19
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10-10,205.82999999999998,5529,1202,410,1272.34375,9.9,101.22785960552099,108.09980192219,11036.521666666667,2439.409285714286,1170.7783333333332
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11-10,206.168,5529,1202,383,1271.7038333333333,10.0,99.916055064167,108.80304802524701,11199.336666666666,2530.055238095238,1198.5607142857143
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12-10,206.8775,5529,1202,364,1271.0639166666667,9.6,100.851068801073,109.386972980394,11451.93090909091,2630.7677272727265,1240.2122727272726
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01-11,207.587,5431,1072,465,1270.424,10.6,101.065506883726,109.99611609706899,11794.15075,2716.853,1281.9865000000002
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02-11,208.4795,5431,1072,440,1270.0779166666666,10.6,101.516292265914,110.145676195042,12180.059210526315,2780.2952631578946,1319.7305263157898
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03-11,209.372,5431,1072,526,1269.7318333333333,9.8,100.131479165322,109.9785197105,12079.08608695652,2722.572391304348,1304.5510869565219
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04-11,210.7735,5431,1072,417,1269.38575,9.3,99.515092700947,110.120685355873,12422.328249999999,2796.5392500000003,1330.7692499999998
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-11,212.175,5431,1072,482,1269.0396666666666,9.6,98.928523950313,110.39311899730801,12584.691904761907,2815.244761904762,1338.5545238095237
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06-11,211.9305,5431,1072,526,1268.6935833333332,10.7,98.76644033560301,110.832556279788,12100.437727272727,2688.2959090909094,1287.8668181818182
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-11,211.686,5431,1072,403,1268.3474999999999,10.5,99.19898124507,110.802979543897,12518.356499999998,2810.132,1325.92925
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-11,212.345,5431,1072,523,1268.0014166666667,9.8,99.09914804583401,111.100114748264,11337.141304347826,2506.850652173913,1186.8028260869564
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,09-11,213.004,5431,1072,486,1267.6553333333334,9.4,99.041977817684,110.92011061006001,11191.670238095236,2525.354523809524,1175.9402380952383
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10-11,212.1145,5431,1072,448,1267.30925,8.9,98.935750021633,112.393053252273,11490.785952380955,2590.315,1204.387619047619
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11-11,211.225,5431,1072,437,1266.9631666666667,8.6,98.910997621931,113.115434698262,11801.16380952381,2607.849761904762,1226.48
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12-11,211.60500000000002,5431,1072,455,1266.6170833333333,8.8,98.500350926004,114.066391635428,12071.321904761904,2604.5471428571427,1243.1178571428572
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01-12,211.985,5469,1054,417,1266.271,9.4,97.320301049099,114.486338593437,12539.947,2740.532,1299.24725
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02-12,213.364,5469,1054,421,1266.22325,9.9,96.965972727152,115.227163493033,12879.899250000002,2926.01525,1351.10875
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03-12,214.743,5469,1054,477,1266.1755,9.2,97.46932243386699,114.726094638142,13073.19409090909,3033.8706818181818,1388.265909090909
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04-12,214.675,5469,1054,445,1266.12775,8.5,98.287764956616,114.667909516455,13030.11425,3035.9625,1386.6815000000001
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-12,214.607,5469,1054,481,1266.08,8.9,99.42543961838498,114.795592403545,12738.392272727273,2902.7172727272728,1343.195
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06-12,214.6095,5469,1054,423,1266.03225,9.7,100.000198491956,115.015436283206,12533.190476190473,2849.797857142857,1322.3116666666665
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-12,214.612,5469,1054,437,1265.9845,9.6,99.96159550178001,115.17412683436501,12810.490000000002,2919.7861904761903,1359.3626190476189
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-12,215.73149999999998,5469,1054,445,1265.93675,8.6,100.509038308176,116.022706099163,13132.203043478261,3031.0426086956527,1402.8634782608692
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12,216.851,5469,1054,420,1265.8890000000001,8.0,100.532752568136,116.852407673472,13409.048421052632,3135.786578947369,1442.5221052631578
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10-12,215.756,5469,1054,401,1265.84125,7.5,100.982308325477,117.421515210404,13388.199047619048,3065.375952380952,1438.5226190476192
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11-12,214.661,5469,1054,377,1265.7935,7.5,100.90819825553301,117.517653758522,12896.907142857142,2941.119523809524,1394.3788095238097
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12-12,214.88150000000002,5469,1054,381,1265.74575,8.0,101.52465072062999,117.721622617202,13141.749749999999,3002.63525,1422.0445000000004
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01-13,215.102,5782,965,453,1265.698,9.4,101.74568096062201,118.504901862974,13597.24023809524,3124.319285714286,1478.6826190476193
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02-13,216.024,5782,965,444,1265.5146666666667,9.7,102.16993370729999,120.040421025748,13962.227105263159,3170.0278947368415,1511.8755263157893
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03-13,216.946,5782,965,608,1265.3313333333335,8.8,102.67800315718,119.755814134096,14405.15675,3233.5284999999994,1549.46725
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04-13,217.34199999999998,5782,965,392,1265.1480000000001,8.2,103.253571427253,120.11973137287201,14669.971363636363,3249.897954545454,1570.0609090909093
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-13,217.738,5782,965,438,1264.9646666666667,8.9,103.34320450032801,120.472242788942,15165.237272727274,3437.4375,1638.8022727272728
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06-13,218.49450000000002,5782,965,405,1264.7813333333334,9.8,103.874078797082,120.951851131058,15041.55025,3418.7387500000004,1619.6004999999998
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-13,219.251,5782,965,491,1264.598,9.6,104.101730977864,121.746900996622,15376.763181818184,3557.743181818182,1667.2590909090911
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-13,218.8155,5782,965,463,1264.4146666666668,8.8,104.313795604633,122.41103578616001,15210.797954545456,3639.599318181819,1671.0681818181815
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,09-13,218.38,5782,965,421,1264.2313333333334,8.6,105.209406541063,122.641805284335,15262.410750000001,3729.6160000000004,1686.279
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10-13,217.576,5782,965,514,1264.048,8.4,105.24589066348301,122.759173249178,15280.309130434782,3845.9126086956517,1718.4804347826084
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11-13,216.772,5782,965,420,1263.8646666666668,8.3,105.80145171804001,122.77370290959298,15857.479499999998,3955.8287499999997,1782.5312499999995
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12-13,217.1085,5782,965,437,1263.6813333333334,8.4,105.010751799685,123.091751138603,16084.92857142857,4075.7111904761905,1807.1016666666665
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01-14,217.445,5205,883,574,1263.498,9.1,105.57922673783101,122.99131876795201,16265.594523809523,4155.571428571429,1824.0271428571427
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02-14,219.2035,5205,883,449,1263.13225,9.4,104.978494925863,123.551489500688,15941.462894736844,4195.909736842104,1815.0284210526315
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03-14,220.962,5205,883,583,1262.7665,8.7,106.365029169037,123.90379211269199,16305.731904761904,4282.935476190477,1863.529285714286
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04-14,221.1875,5205,883,509,1262.40075,7.5,106.07194919483601,124.37225414678801,16396.920000000002,4125.177380952383,1864.3897619047618
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-14,221.413,5205,883,477,1262.035,8.2,105.795425705797,124.83984901837098,16564.183333333334,4132.698095238096,1888.892619047619
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06-14,221.9115,5205,883,518,1261.66925,8.7,104.839318814401,125.301754679293,16840.53214285714,4328.366666666667,1946.1111904761904
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-14,222.41,5205,883,542,1261.3035,8.5,105.10404029711201,125.63855344214701,16994.3075,4435.631136363635,1973.855227272727
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-14,221.826,5205,883,456,1260.93775,7.6,105.378885034774,125.982425488043,16762.904047619046,4462.225476190475,1960.1035714285715
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,09-14,221.242,5205,883,528,1260.572,7.0,105.83836936236601,126.597147845992,17098.5280952381,4552.436428571429,1993.8083333333338
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10-14,220.617,5205,883,493,1260.20625,6.4,106.107731728235,126.734844656721,16694.00934782609,4401.620869565218,1936.3417391304351
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11-14,219.992,5205,883,430,1259.8405,6.5,106.385311859884,127.635605000051,17637.387368421056,4684.643421052632,2043.4315789473687
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12-14,219.264,5205,883,449,1259.4747499999999,6.7,106.539724344233,127.399538882274,17754.975454545453,4733.963409090909,2054.497272727273
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01-15,218.536,4506,643,474,1259.109,7.8,106.93847614288401,128.23868418773898,17558.55625,4678.870999999999,2029.7857500000002
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02-15,219.49,4506,643,463,1258.7102499999999,8.2,106.761473851529,129.194276858183,17920.065789473687,4846.411578947368,2079.4052631578948
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03-15,220.444,4506,643,528,1258.3115,7.3,107.186261533321,130.30753584088498,17939.142272727277,4938.267272727273,2080.758863636364
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04-15,220.8605,4506,643,498,1257.91275,6.8,107.221628364037,131.681400213186,17968.85761904762,4984.926190476192,2094.445476190476
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-15,221.277,4506,643,486,1257.514,7.4,107.656442760776,131.858154643979,18120.80425,5028.3965,2111.5215
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06-15,222.3225,4506,643,552,1257.11525,7.4,107.85736904770201,131.98294646778098,17936.547727272726,5075.378863636363,2100.339090909091
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-15,223.368,4506,643,592,1256.7165,6.9,108.209913822906,132.502930669271,17795.322272727273,5084.210227272727,2093.566590909091
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-15,221.836,4506,643,577,1256.31775,5.9,107.99355385995199,134.700953511618,17088.17428571428,4937.388571428572,2042.897142857143
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,09-15,220.304,4506,643,554,1255.919,5.6,107.85507504254801,136.349301325651,16346.566190476191,4751.441666666666,1945.8333333333333
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10-15,219.715,4506,643,596,1255.52025,5.2,108.09980192219,138.972726763639,17152.092727272728,4871.535909090909,2021.3761363636368
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11-15,219.126,4506,643,448,1255.1215,5.1,108.80304802524701,140.236621465338,17721.21425,5080.183500000001,2080.44625
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12-15,218.9855,4506,643,500,1254.7227500000001,5.7,109.386972980394,142.37893455952,17549.882499999996,5044.084318181819,2055.0429545454544
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01-16,218.845,6546,568,498,1254.324,6.8,109.99611609706899,143.920198910595,16332.123421052633,4617.361842105263,1921.6184210526317
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02-16,219.4075,6546,568,500,1253.781,7.6,110.145676195042,145.377577918018,16300.157000000001,4462.882250000001,1904.61175
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03-16,219.97,6546,568,518,1253.238,7.3,109.9785197105,146.997137632797,17274.267954545452,4746.914318181819,2018.7834090909091
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04-16,220.94799999999998,6546,568,492,1252.6950000000002,6.9,110.120685355873,148.875978231499,17841.613095238095,4892.067619047619,2075.3045238095233
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-16,221.926,6546,568,505,1252.152,7.0,110.39311899730801,150.522101560303,17692.783095238097,4784.285476190477,2064.8228571428576
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06-16,221.968,6546,568,493,1251.609,7.5,110.832556279788,153.650754697342,17750.813863636362,4854.631818181819,2083.6804545454547
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-16,222.01,6546,568,438,1251.066,7.5,110.802979543897,154.270576601903,18330.150499999996,5019.79425,2147.2742500000004
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-16,221.48649999999998,6546,568,626,1250.523,7.0,111.100114748264,155.530601411653,18496.733695652172,5216.339782608695,2177.5473913043475
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,09-16,220.963,6546,568,519,1249.98,6.9,110.92011061006001,155.66225013124202,18268.466428571428,5251.438095238095,2157.632380952381
